step,type,amount,nameOrig,nameDest,isFraud,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest
416,PAYMENT,83100.55,C21733612434,C55697749667,0,32510.46,0,152906.3,236006.85
326,TRANSFER,25384.59,C67254837991,C25669695787,1,30257.5,4872.91,8188.41,33573
371,TRANSFER,22954.41,C38292297380,M56035471609,0,42673.21,19718.8,201557.58,224511.99
344,PAYMENT,86438.48,C21453886080,C56002376644,1,181866.38,95427.9,286615.44,373053.92
262,PAYMENT,8468.69,C71830158296,C55898490044,0,72510.09,64041.4,65589.4,74058.09
283,PAYMENT,40856.95,C14263348510,C80512802481,0,99522.56,58665.61,122257.27,163114.22
229,PAYMENT,82065.96,C29916864691,M66046746150,0,2331.06,0,258562.26,340628.22
280,PAYMENT,81324.12,C54385240319,C76545376520,0,150594.4,69270.28,19843.82,101167.94
290,PAYMENT,13879.14,C66908419925,C19654379354,0,57715.56,43836.42,95996.2,109875.34
680,PAYMENT,48771.49,C83914160659,C36997277051,0,140843.68,92072.19,282448.92,331220.41
47,CASH_OUT,47983.76,C46084775101,C12303021671,0,39772.63,0,230699.22,278682.98
715,PAYMENT,32372.82,C70959611946,C58487702653,0,75408.46,43035.64,24276.24,56649.06
214,CASH_OUT,91718.2,C27760489422,C45191294217,0,103524.06,11805.86,139337.71,231055.91
24,PAYMENT,65312.11,C59851684090,C36133892548,0,126254.35,60942.24,153760.95,219073.06
321,PAYMENT,98018.77,C35918550593,C95732894687,0,32974.87,0,222126.75,320145.52
274,TRANSFER,6677.55,C41213177672,M29543879709,0,86465.6,79788.05,64313.85,70991.4
556,PAYMENT,39435.62,C72086845458,M39391739226,0,2360.28,0,70670.52,110106.14
313,PAYMENT,83513.92,C65119646764,M44602953668,0,26541.87,0,255804.54,339318.46
363,CASH_OUT,42269.14,C33643567325,C68034204018,0,65636.02,23366.88,67327.71,109596.85
668,TRANSFER,26188.54,C10393118313,C40904921566,0,187368.86,161180.32,134268.49,160457.03
380,PAYMENT,99780.76,C35655296792,M18764203035,1,176657.81,76877.05,208537.13,308317.89
711,PAYMENT,87312.62,C22786020249,C54488227976,0,104768.45,17455.83,157466.48,244779.1
674,CASH_OUT,54647.82,C62633413906,C90297221510,0,120881.87,66234.05,274606.96,329254.78
470,CASH_OUT,56171.36,C49372979372,C76798690994,1,57656.15,1484.79,153345.27,209516.63
675,PAYMENT,687.29,C37898768142,C38650940760,1,133971.5,133284.21,62257.33,62944.62
116,PAYMENT,98099.48,C54711200926,M55216455114,0,47425.02,0,249491.86,347591.34
605,CASH_OUT,80629.71,C14788585056,C73436134978,0,501.96,0,233643.77,314273.48
42,PAYMENT,3673.9,C12450113295,C46241939600,0,192647.17,188973.27,60670.42,64344.32
379,PAYMENT,17633.84,C87019921930,C60669689798,1,76325.77,58691.93,231347.3,248981.14
722,TRANSFER,82103.3,C43091927250,C92528212094,0,104544.14,22440.84,96678.7,178782
206,PAYMENT,8687.47,C59125392197,M32095009912,0,20018.51,11331.04,169589.11,178276.58
466,TRANSFER,94178.63,C78088585639,C13553607883,0,105463.3,11284.67,291267.36,385445.99
732,CASH_OUT,99989.11,C37730420691,C79125212761,1,180470.67,80481.56,13286.02,113275.13
280,TRANSFER,88643.39,C21095240630,C43823613983,0,175529.79,86886.4,51205.96,139849.35
648,PAYMENT,73890.66,C11902912278,C53348586789,0,115588.02,41697.36,181830.24,255720.9
618,PAYMENT,48728.75,C31823800770,C33728818297,0,171347.93,122619.18,15025.87,63754.62
118,PAYMENT,8243.88,C16093875600,C64367474629,0,72848.08,64604.2,32993.12,41237
237,PAYMENT,73044.89,C74797126234,C53348978739,0,38505.54,0,183896.62,256941.51
309,PAYMENT,39687.12,C98458337852,C77853912444,0,84326.17,44639.05,252439.41,292126.53
456,PAYMENT,57023.29,C35812199126,C50479543682,0,161926.45,104903.16,163720.92,220744.21
475,PAYMENT,29339.75,C32370424714,C59066658584,1,141372.27,112032.52,56028.45,85368.2
100,PAYMENT,24216.36,C73484210265,C49744815178,0,76928.25,52711.89,39416.69,63633.05
261,PAYMENT,32430.37,C38547282222,M57916606445,0,68300.27,35869.9,246190.04,278620.41
305,TRANSFER,81382.99,C78503469703,M70957300170,0,192864.76,111481.77,270823.92,352206.91
354,TRANSFER,42649.73,C27915135184,C36302549298,0,52675.35,10025.62,226405.96,269055.69
286,PAYMENT,31171.48,C97833867206,M90016044652,0,61628.31,30456.83,65853.86,97025.34
328,TRANSFER,43297.61,C97634931557,M76874439910,0,69458.58,26160.97,105611.57,148909.18
103,TRANSFER,3229.7,C57627082863,M97840770985,0,156593.52,153363.82,129227.03,132456.73
63,PAYMENT,89060.54,C56147031989,M47869706033,0,170032.04,80971.5,37270.25,126330.79
687,PAYMENT,55176.6,C79744358793,C43393671347,0,43417.42,0,76022.95,131199.55
282,TRANSFER,10483.52,C77615787150,M99557987866,0,81475.33,70991.81,217988.17,228471.69
441,PAYMENT,28841.4,C24139000799,C51194372059,0,173079.2,144237.8,234715.13,263556.53
293,PAYMENT,98355.29,C22068115085,M15149972725,0,62713.53,0,54731.39,153086.68
738,CASH_OUT,59306.15,C49726767941,C95251589236,0,80766.39,21460.24,97986.06,157292.21
7,PAYMENT,29141.2,C53737271843,C90493659839,0,110732.47,81591.27,148303.92,177445.12
639,TRANSFER,42635.14,C50996717391,C22316722257,0,128288.58,85653.44,52524.33,95159.47
92,PAYMENT,25848.22,C46579750627,C53319004233,1,60723.61,34875.39,258945.5,284793.72
190,PAYMENT,3181.39,C80247718697,C47592704361,0,115173.67,111992.28,90766.69,93948.08
476,PAYMENT,84203.16,C80626937854,M14156052367,0,144884,60680.84,74367.42,158570.58
511,TRANSFER,29248.57,C88152619856,C31219603126,0,18017.86,0,268067.29,297315.86
462,PAYMENT,83841.24,C32441620109,M70095863328,1,199864.38,116023.14,202089.19,285930.43
53,PAYMENT,47856.23,C46165580261,C32244884018,0,186549.67,138693.44,153741.67,201597.9
486,CASH_OUT,18290.28,C50069682104,C83195022306,1,30583.65,12293.37,32176.39,50466.67
644,PAYMENT,80187.07,C33785592509,C23359880140,0,66389.47,0,43593.76,123780.83
490,PAYMENT,37711.77,C47468722732,C97343843676,0,56297.08,18585.31,67149.25,104861.02
364,PAYMENT,70773.21,C76483147133,C46909681822,0,4414.9,0,65562.47,136335.68
112,TRANSFER,83723.13,C87384618276,M37167229500,0,100395.22,16672.09,266105.19,349828.32
409,PAYMENT,96298.6,C53865493844,C47110078940,0,31645.64,0,282553.48,378852.08
7,PAYMENT,8582.37,C71954763708,M99979341416,0,27349.64,18767.27,125068.4,133650.77
742,PAYMENT,839.64,C41472377038,C14378792418,0,42143.99,41304.35,60183.64,61023.28
668,PAYMENT,54842.95,C17974344570,C28919235869,0,151915.34,97072.39,82108.8,136951.75
197,TRANSFER,26424.83,C17867440150,M32687973911,0,25837.6,0,7028.72,33453.55
735,TRANSFER,46910.71,C92082158574,M40177619427,0,125694.12,78783.41,64524.56,111435.27
367,PAYMENT,7266.8,C37177312760,C24011955207,0,58156.63,50889.83,4652.4,11919.2
250,PAYMENT,50159.4,C69400329200,C92148827409,0,13680.86,0,288529.29,338688.69
595,PAYMENT,12486.44,C15343891420,C83826112609,0,195589.2,183102.76,187092.11,199578.55
240,TRANSFER,83858.94,C61955897668,M49973679668,0,129547.67,45688.73,202236.04,286094.98
380,PAYMENT,75948.92,C24432292694,M39361059259,0,40722.08,0,24704.4,100653.32
471,PAYMENT,7408.28,C97168192224,C26407294378,0,101235.89,93827.61,138301.52,145709.8
701,CASH_OUT,83635.2,C47998867863,C85162089950,0,77707.93,0,129509.52,213144.72
455,PAYMENT,32496.52,C76634275615,M68230764381,0,35071.78,2575.26,250979.28,283475.8
366,CASH_OUT,35286.62,C90085994137,C50788454643,0,192238.34,156951.72,233823.59,269110.21
290,PAYMENT,17981.18,C19144132834,C93385427606,0,171864.54,153883.36,124629.57,142610.75
403,PAYMENT,83530.58,C39759477329,C51722609048,0,73847.33,0,218312.53,301843.11
58,PAYMENT,40471.17,C38805653471,C89332069655,0,162163.62,121692.45,26031.58,66502.75
521,PAYMENT,4884.54,C98083976151,M86250749469,0,37920.68,33036.14,76081.64,80966.18
304,PAYMENT,96625,C25064749228,M81522449179,0,15010,0,51062.89,147687.89
115,PAYMENT,25589.47,C15971188050,C12752265555,0,105323.6,79734.13,217635.71,243225.18
210,CASH_OUT,93617.79,C69495883877,C95990325785,0,78491.08,0,264920.52,358538.31
41,PAYMENT,30124.54,C59052648989,C37661627941,0,13965.3,0,185605.08,215729.62
173,TRANSFER,83142.83,C53596050957,M43300775279,0,126097.38,42954.55,199511.34,282654.17
234,TRANSFER,66422.29,C23818985516,C64319285466,0,163924.49,97502.2,177296.26,243718.55
590,TRANSFER,86128.48,C41294885911,M59718877497,0,105463.79,19335.31,177166.23,263294.71
620,TRANSFER,97611.82,C22522071629,C52308926200,0,10782.57,0,63559.7,161171.52
403,PAYMENT,87148.5,C88888108273,C50362362172,0,75486.35,0,5505.65,92654.15
39,PAYMENT,40367.11,C55199528172,M80418872522,0,50160.32,9793.21,57679.58,98046.69
119,PAYMENT,81450.53,C34635817307,C99517889966,0,29709.55,0,95714.75,177165.28
335,PAYMENT,71165.37,C93493766752,C46639619631,0,99847.72,28682.35,120079.81,191245.18
336,PAYMENT,6161.31,C18363102182,C20296575747,1,13072.05,6910.74,216403.13,222564.44
539,PAYMENT,92976.08,C31005185433,M43380040728,0,12630.8,0,4669.94,97646.02
616,CASH_OUT,46596.64,C90141990657,M63124079924,0,155343.46,108746.82,173887.38,220484.02
74,CASH_OUT,13445.92,C22549088723,C27924148529,0,85506.06,72060.14,88336.91,101782.83
191,PAYMENT,42538.38,C51080425001,C71358556822,0,148932.45,106394.07,54034.09,96572.47
324,PAYMENT,60314.52,C99451013927,C12201276407,0,65319.64,5005.12,85195.68,145510.2
147,PAYMENT,57295.04,C46118356353,C32524599080,0,70034.26,12739.22,110014.06,167309.1
284,PAYMENT,57479.79,C78694345091,M39569922221,0,85650.19,28170.4,255073.5,312553.29
213,PAYMENT,25584.67,C32555063884,C35391011996,0,60898.43,35313.76,75228.5,100813.17
635,CASH_OUT,63270.61,C32175360201,M79777046247,0,111808.84,48538.23,158322,221592.61
718,PAYMENT,90741.58,C41307219784,C54535475814,0,14578.21,0,220995.08,311736.66
394,PAYMENT,38867.31,C16876681808,C58697858767,0,111473.44,72606.13,278149.37,317016.68
339,PAYMENT,63058.4,C95884141802,M90834556546,0,142746.53,79688.13,9937.01,72995.41
22,CASH_OUT,24399.46,C83239968725,M40088114855,0,198443.86,174044.4,232890.33,257289.79
105,CASH_OUT,4829.05,C44909459495,C91919954907,1,127497.89,122668.84,73550.08,78379.13
466,TRANSFER,58573.55,C40821967411,C21997904687,0,141790.96,83217.41,251810.87,310384.42
459,PAYMENT,4755.93,C28647089218,C95428234374,0,119039.92,114283.99,44281.89,49037.82
432,PAYMENT,72358.74,C88034187937,M65826542381,1,190191.2,117832.46,200798.32,273157.06
716,PAYMENT,67035.6,C69727995220,C82514076037,0,161954.74,94919.14,221715.95,288751.55
619,PAYMENT,36933.13,C50564732979,C32114458017,1,123029.75,86096.62,156019.06,192952.19
221,TRANSFER,41129.6,C52497590203,C57568054027,0,66535.7,25406.1,103335.67,144465.27
379,PAYMENT,91776.18,C81094031873,C77806954501,1,64886.8,0,47213.8,138989.98
222,PAYMENT,1314.35,C86993518243,C78611053911,0,150654.68,149340.33,31481.14,32795.49
258,TRANSFER,56330.77,C11982561301,M10971125268,0,185719.92,129389.15,226693.87,283024.64
713,PAYMENT,92336.19,C81220791010,M82364984043,0,197124.19,104788,18022.38,110358.57
367,TRANSFER,91398.81,C15284159569,C71445189128,0,52467.05,0,174784.53,266183.34
349,PAYMENT,58465.99,C27139220856,C27881849444,0,118389.89,59923.9,8676.16,67142.15
225,PAYMENT,38123.62,C19785295531,M51497170783,0,140400.21,102276.59,138268.53,176392.15
714,PAYMENT,9891.25,C49999211954,M81720439988,0,82608.17,72716.92,41502.7,51393.95
738,CASH_OUT,17379.25,C49100793556,C62702454291,0,21844.82,4465.57,195202.37,212581.62
236,PAYMENT,67967.66,C66471925502,C91327141333,0,57197.47,0,73519.34,141487
183,PAYMENT,1664.39,C58218166279,C56333293961,0,103097.77,101433.38,105125.81,106790.2
712,PAYMENT,88348.67,C15373404200,M51194130478,0,23001.67,0,228060.69,316409.36
444,TRANSFER,58793.86,C67999596800,M74441187932,0,62595.51,3801.65,181098.15,239892.01
623,CASH_OUT,4515.62,C20247461427,C42101848792,0,51548.61,47032.99,216963.6,221479.22
6,PAYMENT,23977.5,C31799064794,C91528284873,0,70881.9,46904.4,208929.94,232907.44
236,PAYMENT,59420.5,C93906603852,C21220291074,0,137377.85,77957.35,267040.89,326461.39
127,CASH_OUT,3561.09,C56333022510,M60428074488,1,95239.15,91678.06,234155.17,237716.26
104,TRANSFER,77998.96,C85480765266,C78493955312,0,75236.39,0,219482.12,297481.08
480,TRANSFER,91992.29,C91495029829,M50110500193,0,54955.89,0,20338.87,112331.16
155,PAYMENT,96122.08,C70555389044,M96893558940,0,137731.17,41609.09,34664.42,130786.5
257,PAYMENT,73366.19,C69361397252,M23131488167,1,134886.13,61519.94,162861.84,236228.03
235,TRANSFER,85682.69,C55189907187,C14875964084,0,89296.32,3613.63,99528.11,185210.8
500,TRANSFER,61071.14,C63769124799,C57987983496,0,55757.1,0,153298.22,214369.36
289,TRANSFER,45854.91,C62936841251,M34664018081,0,161784.23,115929.32,218663.19,264518.1
510,PAYMENT,71313.76,C45753691542,C95106302509,0,170425.96,99112.2,97552.4,168866.16
552,TRANSFER,22418.84,C61731872155,C46753350118,0,169231.65,146812.81,258869.98,281288.82
709,CASH_OUT,10979.32,C42593587891,C77136923564,0,78533.73,67554.41,128782.6,139761.92
569,CASH_OUT,76185.34,C56061766398,C57952264665,0,50833.56,0,99245.7,175431.04
298,PAYMENT,95818.72,C88839821119,M78629713216,0,169206.74,73388.02,153692.5,249511.22
610,TRANSFER,57748.36,C10933540936,C88984969885,0,195947.44,138199.08,153755.27,211503.63
137,TRANSFER,48254.75,C23236400540,C85458167528,0,38726.76,0,257561.92,305816.67
376,CASH_OUT,53440.89,C23270243451,C24890996586,0,127294.05,73853.16,57344.6,110785.49
87,TRANSFER,47846.94,C10715918939,C47582042449,0,65925.4,18078.46,155630.36,203477.3
419,CASH_OUT,44220.59,C83096791021,M67148757484,0,97165.67,52945.08,243421.46,287642.05
199,CASH_OUT,94703.62,C62683079911,C59777906380,0,114448.84,19745.22,200424.14,295127.76
463,PAYMENT,47976.84,C32790822320,C76809839732,0,107734.78,59757.94,166963.69,214940.53
437,TRANSFER,8111.16,C74388808550,M49416552753,0,152333.29,144222.13,254910.48,263021.64
310,TRANSFER,76551.9,C42177492842,C77849239331,0,194335.33,117783.43,231992.76,308544.66
596,PAYMENT,39156.77,C16459800083,C56801984528,0,17210.71,0,18917.26,58074.03
281,PAYMENT,71069.64,C54665038669,C60794166786,0,136688.12,65618.48,134464.23,205533.87
323,PAYMENT,57957.36,C43597833387,C88434967186,0,104660.72,46703.36,211252.34,269209.7
702,TRANSFER,71318.29,C99456084373,C95262048842,0,79333.51,8015.22,191912.06,263230.35
152,PAYMENT,6200.33,C48602691321,C12694915636,0,132429.51,126229.18,101365.41,107565.74
302,CASH_OUT,3388.3,C55259703631,M56410215689,0,177228.44,173840.14,131656.94,135045.24
278,TRANSFER,37854.78,C85554742964,M81269697221,0,122122.07,84267.29,152237.33,190092.11
651,TRANSFER,69316.92,C48209288386,M23007207999,0,164103.35,94786.43,128533.38,197850.3
688,PAYMENT,22369.03,C94726009202,C75919008728,0,59060.33,36691.3,222514.71,244883.74
8,PAYMENT,43340.64,C50148677516,C67144795385,0,87532.56,44191.92,147624.42,190965.06
235,PAYMENT,98081.05,C12103108011,C46032582922,0,34862.9,0,239299.2,337380.25
675,PAYMENT,21488.24,C55591309207,M47381325336,0,114513.14,93024.9,135891.39,157379.63
561,CASH_OUT,84794.5,C30738851071,C93110850140,0,147892.56,63098.06,12533.65,97328.15
302,TRANSFER,82546.26,C17120831184,M66136419345,0,115864.15,33317.89,257766.77,340313.03
38,PAYMENT,89135.33,C80289062291,M70524688535,0,182406.43,93271.1,220103.82,309239.15
136,CASH_OUT,91514.26,C23101530165,C33519741947,0,171874.35,80360.09,51625.29,143139.55
421,PAYMENT,50732.51,C56919373206,C54038192135,0,84876.26,34143.75,102439.65,153172.16
219,PAYMENT,68193.7,C10378468265,C28134764367,0,114450.37,46256.67,19394.91,87588.61
348,TRANSFER,61889.47,C85505227822,M10945699390,0,129403.77,67514.3,144250.84,206140.31
546,PAYMENT,30895.55,C91053127672,M63982081075,0,161494.51,130598.96,137057.01,167952.56
79,TRANSFER,27979.48,C24692504357,C88682810243,0,14949.21,0,54278.37,82257.85
273,TRANSFER,34157.66,C17731480108,C86151775914,0,161482.86,127325.2,55601.46,89759.12
161,TRANSFER,21846.55,C61796644334,M48039436958,0,13327.61,0,73459.91,95306.46
687,PAYMENT,75738.6,C55917604804,C77735683896,0,143906.31,68167.71,212759.37,288497.97
308,PAYMENT,96457.32,C68176050357,M79153659084,0,93063.12,0,98199.97,194657.29
374,PAYMENT,86777.31,C76977686701,C37946488712,0,47449.5,0,174002.33,260779.64
733,CASH_OUT,21794.82,C45009263589,C29724720740,0,141396.99,119602.17,71926.23,93721.05
9,PAYMENT,5192.5,C46129184188,C51725484829,0,174075.85,168883.35,258112.17,263304.67
444,PAYMENT,75709.63,C27302117770,M37859187854,0,165743.37,90033.74,208278.45,283988.08
113,CASH_OUT,39021.99,C57887279391,C36964940634,0,38825.36,0,296432.95,335454.94
205,TRANSFER,82461.44,C80919591173,M92608596347,0,120820.65,38359.21,260413.58,342875.02
405,CASH_OUT,77923.8,C94067911736,M65472258091,0,132624.19,54700.39,40467.78,118391.58
698,CASH_OUT,62541.4,C32102908462,C79602833738,0,10470.22,0,211913.57,274454.97
197,PAYMENT,25534.68,C91263572662,C81938153298,0,65648.58,40113.9,85617.14,111151.82
115,PAYMENT,10404.47,C15959965992,M48940206590,1,20857.26,10452.79,178396.61,188801.08
121,PAYMENT,25265.58,C45003171590,C76415329671,0,83365.04,58099.46,194241.27,219506.85
653,PAYMENT,50976.46,C46020551417,C91805535818,0,145454.83,94478.37,225934.8,276911.26
65,TRANSFER,97946.32,C63068431905,C74037836857,1,161054.43,63108.11,152530.06,250476.38
276,PAYMENT,6369.66,C66482122660,C41999336031,0,152649.03,146279.37,112076.5,118446.16
239,TRANSFER,20008,C54413546542,C81665929742,0,54334.16,34326.16,283575.87,303583.87
302,PAYMENT,62728.32,C31600868603,C53224229202,0,29737.14,0,100554.09,163282.41
392,PAYMENT,30437.14,C33632636271,C31722870097,0,174499.7,144062.56,87929.05,118366.19
522,TRANSFER,85850.57,C27302366789,C78125515020,0,148502.62,62652.05,93969.69,179820.26
369,PAYMENT,13942.56,C67777295191,M43099714841,0,151054.21,137111.65,247338.3,261280.86
233,TRANSFER,96315.79,C51886290416,C34404375183,0,54169.99,0,190432.69,286748.48
195,CASH_OUT,91237.58,C36462661059,M42934771162,0,114429.37,23191.79,55269.4,146506.98
12,TRANSFER,88753.02,C77798692137,C81193107537,0,179581.87,90828.85,58545.56,147298.58
689,PAYMENT,17307.73,C97819095027,C75646830946,0,166832.12,149524.39,33560.11,50867.84
177,CASH_OUT,32950.28,C22102633149,C58816846118,0,53477.57,20527.29,125858.82,158809.1
217,PAYMENT,80409.88,C89426130390,C31598525273,0,190168.12,109758.24,142982.97,223392.85
11,TRANSFER,80781,C43334894257,C52247724511,0,75741.04,0,105213.36,185994.36
446,PAYMENT,70517.84,C89287576917,C88521892066,0,114537.62,44019.78,117933.46,188451.3
630,PAYMENT,44805.64,C23665034988,C98454867649,1,146264.44,101458.8,183091.79,227897.43
164,CASH_OUT,31159.62,C58530023054,M85427365255,0,50177.23,19017.61,164161.49,195321.11
551,PAYMENT,96295.83,C52915187829,C28140118263,0,78693.29,0,131628.66,227924.49
53,CASH_OUT,13927.09,C96780596167,M44712416314,0,185856.74,171929.65,148911.47,162838.56
218,PAYMENT,4376.36,C90842611000,C91123796920,0,15151.7,10775.34,237792.98,242169.34
718,CASH_OUT,914.04,C42422231656,C55009771059,0,4084.94,3170.9,154822.71,155736.75
360,CASH_OUT,77502.92,C81277942350,M59725240421,0,192942.5,115439.58,287331.01,364833.93
385,PAYMENT,5671.46,C76960926406,C92666195819,1,175046.52,169375.06,165751.32,171422.78
56,TRANSFER,53864.82,C48802880850,C58043278978,0,160087.23,106222.41,98135.61,152000.43
118,TRANSFER,36729.88,C34991737944,C72006238046,0,66704.18,29974.3,283077.13,319807.01
253,CASH_OUT,14691.64,C58081526751,C96845087995,0,75320.54,60628.9,29425.2,44116.84
180,PAYMENT,74059.81,C71385142025,C97989933174,0,179456.92,105397.11,262002.72,336062.53
415,TRANSFER,5501.63,C86309013187,C59267601199,0,195006.15,189504.52,36646.52,42148.15
235,PAYMENT,31840.07,C30423841452,C50874648261,0,12271.88,0,192689.81,224529.88
708,PAYMENT,56219.56,C51461030453,C67166098669,0,93649.58,37430.02,266575.03,322794.59
80,PAYMENT,40242.17,C54244604611,C65659124589,0,80128.96,39886.79,31865.87,72108.04
647,TRANSFER,25915.56,C25063589156,M15636892981,0,147394.79,121479.23,299864.34,325779.9
22,CASH_OUT,92600.17,C13735813980,C93244060060,0,98683.2,6083.03,144566.56,237166.73
477,PAYMENT,93097.11,C77636215844,M82241816414,0,15716.14,0,147143.14,240240.25
440,TRANSFER,41610.04,C28662578054,C57309588258,0,33455.21,0,102857.97,144468.01
